05.12.2023 03:44:27.311 [http-bio-8080-exec-6] INFO   losePage.jsp - losePage.jsp is opened!
05.12.2023 03:44:29.828 [http-bio-8080-exec-6] INFO   u.UFO01CaptainBridgeService - Answer was received. isAccepted: false; message: Ви відмовилися підніматися на капітанський місток. Ви не пішли на переговори!; next page: losePage.jsp
05.12.2023 03:44:29.829 [http-bio-8080-exec-6] INFO   u.w.UFO01CaptainBridgeServlet - Answer was received. Message: Ви відмовилися підніматися на капітанський місток. Ви не пішли на переговори!; forwarding to page: losePage.jsp; status was set: 200.
05.12.2023 03:44:29.831 [http-bio-8080-exec-6] INFO   losePage.jsp - losePage.jsp is opened!
05.12.2023 03:44:32.903 [http-bio-8080-exec-9] INFO   u.UFO01CaptainBridgeService - Answer was received. isAccepted: false; message: Ви відмовилися підніматися на капітанський місток. Ви не пішли на переговори!; next page: losePage.jsp
05.12.2023 03:44:32.903 [http-bio-8080-exec-9] INFO   u.w.UFO01CaptainBridgeServlet - Answer was received. Message: Ви відмовилися підніматися на капітанський місток. Ви не пішли на переговори!; forwarding to page: losePage.jsp; status was set: 200.
05.12.2023 03:44:32.906 [http-bio-8080-exec-9] INFO   losePage.jsp - losePage.jsp is opened!
05.12.2023 03:44:34.361 [http-bio-8080-exec-9] INFO   index.jsp - index.jsp is opened!
05.12.2023 03:44:36.985 [http-bio-8080-exec-9] INFO   u.UFO00AcceptChallengeService - Answer was received. isAccepted: true; message: Ви прийняли виклик; next page: climbCaptainBridge.jsp
05.12.2023 03:44:36.986 [http-bio-8080-exec-9] INFO   u.w.UFO00ChallengeServlet - Answer was received. Message: Ви прийняли виклик; forwarding to page: climbCaptainBridge.jsp; status was set: 200.
05.12.2023 03:44:36.988 [http-bio-8080-exec-9] INFO   c.jsp - climbCaptainBridge.jsp is opened!
05.12.2023 03:44:40.196 [http-bio-8080-exec-9] INFO   u.UFO01CaptainBridgeService - Answer was received. isAccepted: false; message: Ви відмовилися підніматися на капітанський місток. Ви не пішли на переговори!; next page: losePage.jsp
05.12.2023 03:44:40.197 [http-bio-8080-exec-9] INFO   u.w.UFO01CaptainBridgeServlet - Answer was received. Message: Ви відмовилися підніматися на капітанський місток. Ви не пішли на переговори!; forwarding to page: losePage.jsp; status was set: 200.
05.12.2023 03:44:40.199 [http-bio-8080-exec-9] INFO   losePage.jsp - losePage.jsp is opened!
05.12.2023 03:44:43.424 [http-bio-8080-exec-1] INFO   index.jsp - index.jsp is opened!
05.12.2023 03:44:45.317 [http-bio-8080-exec-1] INFO   u.UFO00AcceptChallengeService - Answer was received. isAccepted: true; message: Ви прийняли виклик; next page: climbCaptainBridge.jsp
05.12.2023 03:44:45.319 [http-bio-8080-exec-1] INFO   u.w.UFO00ChallengeServlet - Answer was received. Message: Ви прийняли виклик; forwarding to page: climbCaptainBridge.jsp; status was set: 200.
05.12.2023 03:44:45.321 [http-bio-8080-exec-1] INFO   c.jsp - climbCaptainBridge.jsp is opened!
05.12.2023 03:44:47.328 [http-bio-8080-exec-7] INFO   u.UFO01CaptainBridgeService - Answer was received. isAccepted: true; message: Ви піднялися на капітанський місток; next page: whoAreYou.jsp
05.12.2023 03:44:47.328 [http-bio-8080-exec-7] INFO   u.w.UFO01CaptainBridgeServlet - Answer was received. Message: Ви піднялися на капітанський місток; forwarding to page: whoAreYou.jsp; status was set: 200.
05.12.2023 03:44:47.360 [http-bio-8080-exec-7] INFO   whoAreYou.jsp - whoAreYou.jsp is opened!
05.12.2023 03:44:49.186 [http-bio-8080-exec-7] INFO   u.UFO02WhoAreYouService - Answer was received. isAccepted: false; message: Ви збрехали про себе. Ваша брехня була викрита!; next page: losePage.jsp
05.12.2023 03:44:49.187 [http-bio-8080-exec-7] INFO   u.w.UFO02WhoAreYouServlet - Answer was received. Message: Ви збрехали про себе. Ваша брехня була викрита!; forwarding to page: losePage.jsp; status was set: 200.
05.12.2023 03:44:49.189 [http-bio-8080-exec-7] INFO   losePage.jsp - losePage.jsp is opened!
05.12.2023 03:45:21.944 [http-bio-8080-exec-10] INFO   whoAreYou.jsp - whoAreYou.jsp is opened!
05.12.2023 03:45:28.359 [http-bio-8080-exec-2] INFO   u.UFO02WhoAreYouService - Answer was received. isAccepted: false; message: Ви збрехали про себе. Ваша брехня була викрита!; next page: losePage.jsp
05.12.2023 03:45:28.360 [http-bio-8080-exec-2] INFO   u.w.UFO02WhoAreYouServlet - Answer was received. Message: Ви збрехали про себе. Ваша брехня була викрита!; forwarding to page: losePage.jsp; status was set: 200.
05.12.2023 03:45:28.370 [http-bio-8080-exec-2] INFO   losePage.jsp - losePage.jsp is opened!
05.12.2023 03:45:30.753 [http-bio-8080-exec-2] INFO   index.jsp - index.jsp is opened!
05.12.2023 03:45:32.822 [http-bio-8080-exec-4] INFO   u.UFO00AcceptChallengeService - Answer was received. isAccepted: false; message: Ви відхилили виклик; next page: losePage.jsp
05.12.2023 03:45:32.822 [http-bio-8080-exec-4] INFO   u.w.UFO00ChallengeServlet - Answer was received. Message: Ви відхилили виклик; forwarding to page: losePage.jsp; status was set: 200.
05.12.2023 03:45:32.824 [http-bio-8080-exec-4] INFO   losePage.jsp - losePage.jsp is opened!
05.12.2023 03:45:34.418 [http-bio-8080-exec-4] INFO   index.jsp - index.jsp is opened!
05.12.2023 03:45:38.453 [http-bio-8080-exec-10] INFO   u.UFO00AcceptChallengeService - Answer was received. isAccepted: true; message: Ви прийняли виклик; next page: climbCaptainBridge.jsp
05.12.2023 03:45:38.454 [http-bio-8080-exec-10] INFO   u.w.UFO00ChallengeServlet - Answer was received. Message: Ви прийняли виклик; forwarding to page: climbCaptainBridge.jsp; status was set: 200.
05.12.2023 03:45:38.457 [http-bio-8080-exec-10] INFO   c.jsp - climbCaptainBridge.jsp is opened!
05.12.2023 03:45:40.061 [http-bio-8080-exec-10] INFO   u.UFO01CaptainBridgeService - Answer was received. isAccepted: false; message: Ви відмовилися підніматися на капітанський місток. Ви не пішли на переговори!; next page: losePage.jsp
05.12.2023 03:45:40.061 [http-bio-8080-exec-10] INFO   u.w.UFO01CaptainBridgeServlet - Answer was received. Message: Ви відмовилися підніматися на капітанський місток. Ви не пішли на переговори!; forwarding to page: losePage.jsp; status was set: 200.
05.12.2023 03:45:40.063 [http-bio-8080-exec-10] INFO   losePage.jsp - losePage.jsp is opened!
